"","beta[2]","beta[4]","beta[15]","beta[26]","beta[29]","beta[41]","beta[52]","beta[64]","beta[81]","beta[86]","beta[87]","beta[105]","beta[133]","beta[148]","beta[158]","beta[162]","beta[165]","beta[209]","beta[228]","beta[241]"
"9429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.46868,0
"9430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.62716,0
"9431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86785,0
"9432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.62446,0
"9433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.71379,0
"9434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5999,0
"9435",0,0,0,0,0,0,0,0.832614,0,0,0,0,0,0,0,0,0,0,-6.16714,0
"9436",0,0,0,0,0,0,0,0.682569,0,0,0,0,0,0,0,0,0,0,-6.22727,0
"9437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.18177,0
"9438",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0745,0
"9439",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.43551,0
"9440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.51858,0
"9441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.83382,0
"9442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.71293,0
"9443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.34072,0
"9444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.60388,0
"9445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.99296,0
"9446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.77836,0
"9447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.75201,0
"9448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.846,0
"9449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36023,0
"9450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.09379,0
"9451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.33689,0
"9452",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.59836,0
"9453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.33707,0
"9454",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.58272,0
"9455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80584,0
"9456",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.41206,0
"9457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.59481,0
"9458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.45563,0
"9459",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.58203,0
"9460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.23569,0
"9461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.84973,0
"9462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.10865,0
"9463",0,-0.211167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.66243,0
"9464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.42143,0
"9465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.92331,0
"9466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.91814,0
"9467",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80149,0
"9468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.98227,0
"9469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.72288,0
"9470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.03342,0
"9471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.61533,0
"9472",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.45424,0
"9473",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.39586,0
"9474",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.37815,0
"9475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.799,0
"9476",0,0,0,0,0,0,0,0,1.21749,0,0,0,0,0,0,0,0,0,-6.46403,0
"9477",0,0,0,0,0,0,0,0,1.0198,0,0,0,0,0,0,0,0,0,-6.5033,0
"9478",0,0,0,0,0,0,0,0,1.49752,0,0,0,0,0,0,0,0,0,-6.38355,0
"9479",0,0,0,0,0,0,0,0,1.59491,0,0,0,0,0,0,0,0,0,-6.11123,0
"9480",0,0,0,0,0,0,0,0,1.32208,0,0,0,0,0,0,0,0,0,-6.53988,0
"9481",0,0,0,0,0,0,0,0,1.01287,0,0,0,0,0,0,0,0,0,-6.89552,0
"9482",0,0,0,0,0,0,0,0,1.38661,0,0,0,0,0,0,0,0,0,-6.52196,0
"9483",0,0,0,0,0,0,0,0,1.17693,0,0,0,0,0,0,0,0,0,-7.22723,0
"9484",0,0,0,0,0,0,0,0,1.53726,0,0,0,0,0,0,0,0,0,-6.92092,0
"9485",0,0,0,0,0,0,0,0,1.73491,0,0,0,0,0,0,0,0,0,-6.47213,0
"9486",0,0,0,0,0,0,0,0,1.59713,0,0,0,0,0,0,0,0,0,-6.55675,0
"9487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.61292,0
"9488",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.21089,0
"9489",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.28966,0
"9490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.23596,0
"9491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.339,0
"9492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.31007,0
"9493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.2386,0
"9494",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.63991,0
"9495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.69828,0
"9496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.32305,0
"9497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.37414,0
"9498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.89371,0
"9499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.82686,0
"9500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.16257,0
"9501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.9501,0
"9502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.66242,0
"9503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.25977,0
"9504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.54072,0
"9505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.9366,0
"9506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90657,0
"9507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.34187,0
"9508",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.91302,0
"9509",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.15055,0
"9510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80334,0
"9511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.60149,0
"9512",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93124,0
"9513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.70647,0
"9514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.57294,0
"9515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.56549,0
"9516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.1812,0
"9517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.85535,0
"9518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.82342,0
"9519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.74493,0
"9520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.67332,0
"9521",0,0,0,0,-0.120996,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.0245,0
"9522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.87918,0
"9523",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93841,0
"9524",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95006,0
"9525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.79345,0
"9526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.94432,0
"9527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.12331,0
"9528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519864,0,0,0,-7.13306,0
"9529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.15876,0
"9530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.28383,0
"9531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.33373,0
"9532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.22499,0
"9533",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.27886,0
"9534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.02574,0
"9535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.2714,0
"9536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.63376,0
"9537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.74451,0
"9538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.68423,0
"9539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.85348,0
"9540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.74104,0
"9541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.59301,0
"9542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.48888,0
"9543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5025,0
"9544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.1057,0
"9545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.96952,0
"9546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.42137,0
"9547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210018,-7.22124,0
"9548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.37699,0
"9549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.31865,0
"9550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.55279,0
"9551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.10311,0
"9552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.1354,0
"9553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.29019,0
"9554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.97101,-0.42144
"9555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5019,0
"9556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.90228,0
"9557",0,0,0,0,0,0,0,0,0,0,-0.70034,0,0,0,0,0,0,0,-6.52468,0
"9558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78214,0
"9559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78717,0
"9560",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.08804,0
"9561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.61347,0
"9562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.99603,0
"9563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.92734,0
"9564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.70515,0
"9565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.82329,0
"9566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.69819,0
"9567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.34118,0
"9568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849408,0,0,-7.40599,0
"9569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.6158,0
"9570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.82686,0
"9571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.80814,0
"9572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.13539,0
"9573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.10844,0
"9574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.81199,0
"9575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.79002,0
"9576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.21652,0
"9577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.02735,0
"9578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.3832,0
"9579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.64691,0
"9580",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.456164,0,0,0,0,-7.05098,0
"9581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.91585,0
"9582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.40167,0
"9583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.28428,0
"9584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.18272,0
"9585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.81697,0
"9586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.82359,0
"9587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.74899,0
"9588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80445,0
"9589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.79138,0
"9590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.00783,0
"9591",0,0,0,0,0,0,0,0,0,0,0,0,0,0.361941,0,0,0,0,-7.03353,0
"9592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.076,0
"9593",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.74726,0
"9594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.31154,0
"9595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.63165,0
"9596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.64801,0
"9597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.63375,0
"9598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.43397,0
"9599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.32925,0
"9600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.36772,0
"9601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.33413,0
"9602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.50465,0
"9603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.94431,0
"9604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.05274,0
"9605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.92771,0
"9606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.94538,0
"9607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.81532,0
"9608",0,0,0,0,0,0,0,0,0,0,-0.532081,0,0,0,0,0,0,0,-7.62708,0
"9609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.56316,0
"9610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.62378,0
"9611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.54803,0
"9612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.69437,0
"9613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.17615,0
"9614",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.90097,0
"9615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.07901,0
"9616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.8136,0
"9617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.6868,0
"9618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.29707,0
"9619",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.73908,0
"9620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.85769,0
"9621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.80681,0
"9622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.34343,0
"9623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.75111,0
"9624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.13079,0
"9625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.42388,0
"9626",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.86063,0
"9627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.88972,0
"9628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.00062,0
"9629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.15276,0
"9630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.40474,0
"9631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.85436,0
"9632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.77098,0
"9633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.77137,0
"9634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.9897,0
"9635",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.77278,0
"9636",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.59957,0
"9637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.36152,0
"9638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.40044,0
"9639",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.28395,0
"9640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.15468,0
"9641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.57866,0
"9642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.54815,0
"9643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.03835,0
"9644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.36514,0
"9645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.10004,0
"9646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.63143,0
"9647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.64332,0
"9648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.65032,0
"9649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.7198,0
"9650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.89287,0
"9651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.09882,0
"9652",0,0,0,0,0,-0.627007,0,0,0,0,0,0,0,0,0,0,0,0,-8.26405,0
"9653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.17387,0
"9654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.10974,0
"9655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.55587,0
"9656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.51383,0
"9657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.43996,0
"9658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.63614,0
"9659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.63075,0
"9660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.78975,0
"9661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.66163,0
"9662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.42292,0
"9663",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.64521,0
"9664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.53119,0
"9665",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.64956,0
"9666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.80457,0
"9667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.68345,0
"9668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.76742,0
"9669",0,-0.293267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.65813,0
"9670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.9069,0
"9671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.6694,0
"9672",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.60414,0
"9673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.50433,0
"9674",0,-0.199816,0,0,0.881252,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.6899,0
"9675",0,0,0,0,1.51689,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.83422,0
"9676",0,0,0,0,1.67769,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.78136,0
"9677",0,0,0,0,0.877477,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.99183,0
"9678",0,0,0,0,0.774104,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67353,0
"9679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.0905,0
"9680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.99973,0
"9681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67945,0
"9682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.66359,0
"9683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.02666,0
"9684",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.86381,0
"9685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.42916,0
"9686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.54276,0
"9687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.73157,0
"9688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.1895,0
"9689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.25681,0
"9690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.51403,0
"9691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.31711,0
"9692",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.34886,0
"9693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.06557,0
"9694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.22124,0
"9695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.03968,0
"9696",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.53039,0
"9697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.79908,0
"9698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.26421,0
"9699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.93821,0
"9700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0615,0
"9701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.19363,0
"9702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.90481,0
"9703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.37087,0
"9704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.41233,0
"9705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.94585,0
"9706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.90603,0
"9707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.89654,0
"9708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.46301,0
"9709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.62501,0
"9710",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.2725,0
"9711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.43952,0
"9712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.4098,0
"9713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.27652,0
"9714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.71048,0
"9715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.94585,0
