"","beta[246]","beta[247]","beta[264]","beta[431]"
"35216",0,-8.18722,11.1025,-12.4605
"35217",0,-8.40519,11.0905,-12.3885
"35218",0,-7.89871,10.9708,-12.5423
"35219",0,-8.22543,10.8912,-12.6443
"35220",0,-8.18325,11.1287,-12.6434
"35221",0,-8.18866,11.0355,-12.602
"35222",0,-8.3776,10.9099,-12.6161
"35223",0,-8.21033,10.7591,-12.6431
"35224",0,-8.07757,11.1826,-12.852
"35225",0,-8.33889,11.1377,-12.8598
"35226",0,-8.28999,10.8728,-12.5578
"35227",0,-8.27128,11.0787,-12.432
"35228",0,-8.28195,11.0831,-12.7507
"35229",0,-8.36639,11.1317,-12.9556
"35230",0,-8.47238,10.9507,-12.7214
"35231",0,-8.22289,10.8641,-12.3918
"35232",0,-8.14314,10.7001,-12.7194
"35233",0,-8.18999,11.1356,-12.5658
"35234",0,-8.0976,10.9979,-12.5468
"35235",0,-8.27481,10.9623,-12.5904
"35236",0,-8.25549,11.0707,-12.7579
"35237",0,-8.17195,11.1243,-12.508
"35238",0,-8.17982,10.9336,-12.5733
"35239",0,-8.43029,11.2447,-12.6189
"35240",0,-8.48814,11.0514,-12.6521
"35241",0,-8.28948,10.8166,-12.5562
"35242",0,-8.27479,11.2237,-12.7605
"35243",0,-8.1753,11.2533,-12.4446
"35244",0,-8.2338,10.9794,-12.7002
"35245",0,-8.42261,10.823,-12.5762
"35246",0,-8.27149,10.9325,-12.5461
"35247",0,-8.18993,11.1449,-12.6907
"35248",0,-8.25351,10.824,-12.6202
"35249",0,-8.38713,11.1278,-12.6517
"35250",0,-8.31197,10.8423,-12.7222
"35251",0,-8.34529,10.954,-12.6066
"35252",0,-8.24819,10.9586,-12.5991
"35253",0,-8.15621,11.2617,-12.6723
"35254",0,-8.3744,11.0697,-12.3193
"35255",0,-8.01416,10.8521,-12.3057
"35256",0,-8.25518,11.1122,-12.4938
"35257",0,-8.22131,11.0472,-12.5797
"35258",0,-8.18023,10.9778,-12.6832
"35259",0,-8.39796,11.0963,-12.4726
"35260",0,-8.15062,11.1262,-12.7081
"35261",0,-8.27049,10.9899,-12.5194
"35262",0,-8.12342,10.9361,-12.4841
"35263",0,-8.43766,11.0533,-12.4132
"35264",0,-8.13887,11.0088,-12.7049
"35265",0,-8.25322,10.88,-12.5361
"35266",0,-8.45303,11.0107,-12.5565
"35267",0,-8.40411,11.122,-12.6208
"35268",0,-8.30391,11.0263,-12.7919
"35269",0,-8.39839,11.0569,-12.4843
"35270",0,-8.37254,10.981,-12.7185
"35271",0,-8.35911,11.0919,-12.8873
"35272",0,-8.34947,11.2144,-12.5601
"35273",0,-8.3987,11.1307,-12.6328
"35274",0,-8.11217,10.6588,-12.6004
"35275",0,-8.27726,11.1235,-12.5139
"35276",0,-8.13905,10.8874,-12.8494
"35277",0,-8.44023,11.3798,-12.6005
"35278",0,-8.42186,11.0625,-12.4812
"35279",0,-8.26796,10.8676,-12.595
"35280",0,-8.06582,11.1684,-12.778
"35281",0,-8.14506,10.6531,-12.6671
"35282",0,-8.27821,10.8209,-12.5736
"35283",0,-8.38092,11.1097,-12.7302
"35284",0,-8.33644,11.2074,-12.5206
"35285",0,-8.49472,10.9456,-12.5209
"35286",0,-8.11748,11.246,-12.6812
"35287",0,-8.30522,10.7451,-12.657
"35288",0,-8.23921,11.2702,-12.5164
"35289",0,-8.41903,11.0565,-12.5708
"35290",0,-8.03812,11.165,-12.4487
"35291",0,-8.27338,10.8359,-12.6847
"35292",0,-8.14116,10.8849,-12.8359
"35293",0,-8.05402,10.8055,-12.7572
"35294",0,-8.24284,11.3686,-12.7535
"35295",0,-8.06044,11.1496,-12.5504
"35296",0,-8.09907,11.096,-12.3709
"35297",0,-8.3247,11.0386,-12.7103
"35298",0,-8.38065,10.9928,-12.9113
"35299",0,-8.21188,11.0078,-12.4723
"35300",0,-8.6661,11.0237,-12.5892
"35301",0,-8.2908,10.9373,-12.596
"35302",0,-8.14433,11.3955,-12.4923
"35303",0,-8.35148,11.2216,-12.4437
"35304",0,-8.39884,11.3741,-12.5677
"35305",0,-8.57913,11.088,-12.5318
"35306",0,-8.24428,11.2219,-12.7109
"35307",0,-8.17291,11.0988,-12.4249
"35308",0,-8.65379,11.1386,-12.3765
"35309",0,-8.25766,11.157,-12.8198
"35310",0,-8.34249,11.1393,-12.642
"35311",0,-8.4478,11.352,-12.4285
"35312",0,-8.31599,11.0007,-12.734
"35313",0,-8.73965,11.1873,-12.7278
"35314",0,-8.2901,10.985,-12.3106
"35315",0,-8.28329,10.9965,-12.944
"35316",0,-8.22328,11.5071,-12.5144
"35317",0,-8.19446,10.9556,-12.3774
"35318",0,-8.36598,11.374,-12.3993
"35319",0,-8.41792,11.1825,-12.5204
"35320",0,-8.34973,11.0867,-12.4665
"35321",0,-8.31405,11.3849,-12.4725
"35322",0,-8.39535,11.0981,-12.7512
"35323",0,-8.12905,11.2312,-12.7365
"35324",0,-8.28654,10.868,-12.4852
"35325",0,-8.34283,11.0234,-12.4627
"35326",0,-8.25495,11.1352,-12.6734
"35327",0,-8.30382,11.2679,-12.4017
"35328",0,-8.05815,11.1158,-12.5948
"35329",0,-8.07162,11.0946,-12.7136
"35330",0,-8.13028,10.9088,-12.6213
"35331",0,-8.29921,10.9041,-12.4137
"35332",0,-8.33508,11.219,-12.5906
"35333",0,-8.18183,10.8521,-12.8954
"35334",0,-8.58146,11.2322,-12.6041
"35335",0,-8.21184,10.9902,-12.5848
"35336",0,-8.16965,11.1792,-12.7335
"35337",0,-8.08016,10.9328,-12.4814
"35338",0,-8.33538,11.01,-12.6231
"35339",0,-7.98546,10.861,-12.733
"35340",0,-8.18764,11.0218,-12.671
"35341",0,-8.26806,11.4514,-12.5613
"35342",0,-8.30369,10.8555,-12.629
"35343",0,-8.43132,11.1046,-12.4353
"35344",0,-8.07304,11.0351,-12.6712
"35345",0,-8.14432,10.923,-12.518
"35346",0,-8.29137,11.2009,-12.6463
"35347",0,-8.14602,10.8692,-12.9031
"35348",0,-8.49668,10.9562,-12.8052
"35349",0,-8.33725,10.9929,-12.666
"35350",0,-8.22986,11.0245,-12.6079
"35351",0,-8.31207,11.1041,-12.8526
"35352",0,-8.12919,11.2225,-12.5976
"35353",0,-8.37566,11.132,-12.7255
"35354",0,-8.23988,10.8748,-12.5375
"35355",0,-8.17665,10.8913,-12.6509
"35356",0,-8.17574,10.9131,-12.6759
"35357",0,-8.22556,10.8756,-12.668
"35358",0,-8.27706,11.0966,-12.7016
"35359",0,-8.07882,11.1164,-12.5934
"35360",0,-8.37513,10.762,-12.7432
"35361",0,-8.32344,11.0913,-12.4616
"35362",0,-8.18595,11.0049,-12.5679
"35363",0,-8.10976,11.1806,-12.6687
"35364",0,-8.19101,11.0804,-12.7004
"35365",0,-8.33712,10.9088,-12.5829
"35366",0,-8.20993,11.1502,-12.4222
"35367",0,-8.08877,10.7561,-12.7946
"35368",0,-8.42232,10.6712,-12.8318
"35369",0,-8.10582,11.0262,-12.5976
"35370",0,-8.26126,10.8833,-12.68
"35371",0,-8.11305,11.2032,-12.6412
"35372",0,-8.07951,10.9296,-12.9319
"35373",0,-8.37633,11.0394,-12.6741
"35374",0,-8.23182,10.8225,-12.5086
"35375",0,-8.15722,10.7945,-12.7711
"35376",0,-8.03031,10.9487,-12.4748
"35377",0,-8.39145,10.9163,-12.2235
"35378",0,-8.09995,11.1795,-12.8333
"35379",0,-8.30843,10.9287,-12.6856
"35380",0,-8.27355,11.2025,-12.164
"35381",0,-8.3753,11.0647,-12.191
"35382",0,-8.49735,10.9534,-12.5882
"35383",0,-8.27228,11.0648,-12.5079
"35384",0,-8.5,10.9882,-12.8096
"35385",0,-8.23287,11.1294,-12.8291
"35386",0,-8.01879,11.0509,-12.6527
"35387",0,-8.3444,10.9847,-12.7942
"35388",0,-8.43571,10.9814,-12.5253
"35389",0,-8.22306,10.8128,-12.7581
"35390",0,-8.19902,10.9385,-12.6866
"35391",0,-8.24842,11.1345,-12.6464
"35392",0,-8.21538,10.9531,-12.5081
"35393",0,-8.27923,11.1001,-12.3533
"35394",0,-8.32311,11.1966,-12.5243
"35395",0,-8.18228,11.1644,-12.5223
"35396",0,-8.2,11.1917,-12.568
"35397",0,-8.46622,11.0993,-12.6838
"35398",0,-8.38541,11.0685,-12.6549
"35399",0,-8.02123,10.9224,-12.5008
"35400",0,-8.30606,10.7969,-12.7644
"35401",0,-8.35744,11.3911,-12.7689
"35402",0,-8.18531,11.1365,-12.5995
"35403",0,-8.4337,11.2454,-12.5744
"35404",0,-8.01498,10.7165,-12.3734
"35405",0,-8.34893,11.0652,-12.5327
"35406",0,-8.17179,10.9525,-12.7421
"35407",0,-7.96303,11.1689,-12.6273
"35408",0,-8.21021,11.1588,-12.7663
"35409",0,-8.35515,11.2651,-12.7681
"35410",0,-8.29828,10.8722,-12.7494
"35411",0,-8.2191,10.902,-12.901
"35412",0,-8.1772,11.2609,-12.7822
"35413",0,-8.14158,11.1626,-12.5497
"35414",0,-8.35069,11.0392,-12.6226
"35415",0,-8.10464,11.0078,-12.4642
"35416",0,-8.51325,10.9277,-12.3972
"35417",0,-8.55107,11.0262,-12.5942
"35418",0,-8.52829,11.088,-12.5419
"35419",0,-8.44317,10.9616,-12.7663
"35420",0,-8.43257,10.6553,-12.6363
"35421",0,-8.33424,10.9977,-12.5554
"35422",0,-8.30926,10.8319,-12.73
"35423",0,-8.37621,11.0082,-12.7532
"35424",0,-8.25393,11.1976,-12.7444
"35425",0,-8.41218,10.8973,-12.5346
"35426",0,-8.08935,11.1503,-12.5992
"35427",0,-8.04762,10.7813,-12.428
"35428",0,-8.38792,10.9726,-12.5755
"35429",0,-8.11128,10.9773,-12.621
"35430",0,-8.15501,10.97,-13.0183
"35431",0,-8.21467,10.8814,-12.7779
"35432",0,-8.24625,11.2222,-12.5309
"35433",0,-8.33692,10.8209,-12.7663
"35434",0,-8.1047,11.1481,-12.6932
"35435",0,-8.45794,11.1791,-12.6857
"35436",0,-8.16574,11.2849,-12.4746
"35437",0,-8.25912,11.0362,-12.438
"35438",0,-8.34002,11.0197,-12.4949
"35439",0,-7.98221,10.8402,-12.7043
"35440",0,-8.3501,10.7886,-12.8048
"35441",0,-8.47846,10.9861,-12.7569
"35442",0,-8.16674,11.0272,-12.5528
"35443",0,-8.71106,10.9674,-12.4247
"35444",0,-8.25761,11.0159,-12.7434
"35445",0,-8.29354,11.0581,-12.412
"35446",0,-8.23057,10.8973,-12.5677
"35447",0,-8.22686,11.3034,-12.4494
"35448",0,-8.336,10.9592,-12.7977
"35449",0,-8.25342,11.3264,-12.5561
"35450",0,-8.24626,11.1091,-12.8317
"35451",0,-8.38083,11.0655,-12.5054
"35452",0,-8.42253,11.164,-12.5752
"35453",0,-8.253,11.1326,-12.6713
"35454",0,-8.447,11.118,-12.4324
"35455",0,-8.31495,11.2282,-12.4999
"35456",0,-8.16966,11.0453,-12.5467
"35457",0,-8.1067,11.0951,-12.2512
"35458",0,-7.93576,11.0708,-12.8032
"35459",0,-8.03266,10.8889,-12.6899
"35460",0,-8.23407,10.7207,-12.8113
"35461",0,-8.35096,10.8968,-12.77
"35462",0,-8.32752,11.0963,-13.0155
"35463",0,-8.50804,11.225,-12.6058
"35464",0,-8.11839,11.165,-12.5897
"35465",0,-8.18722,11.0173,-12.7425
"35466",0,-8.26705,11.1523,-12.2991
"35467",0,-8.567,11.1706,-12.326
"35468",0,-8.41522,11.0107,-12.9031
"35469",0,-8.2247,10.8976,-12.4334
"35470",0,-7.96185,11.2696,-12.5859
"35471",0,-8.26861,11.3804,-12.5875
"35472",0,-8.13056,11.0062,-12.6047
"35473",0,-8.41968,11.3252,-12.5489
"35474",0,-8.28475,10.9465,-12.7949
"35475",0,-8.37381,10.9778,-12.8538
"35476",0,-8.2049,10.9449,-12.5695
"35477",0,-8.24346,11.0332,-12.6768
"35478",0,-8.64524,11.0059,-12.488
"35479",0,-8.28915,11.0555,-12.591
"35480",0,-8.34711,11.2231,-12.3752
"35481",0,-8.29916,10.8621,-12.5745
"35482",0,-8.28467,10.9799,-12.7679
"35483",0,-8.08762,10.9616,-12.4058
"35484",0,-8.06623,11.197,-12.617
"35485",0,-8.23003,10.897,-12.6514
"35486",0,-7.97916,10.8121,-12.6808
"35487",0,-8.29182,10.904,-12.6873
"35488",0,-8.27767,11.1498,-12.5335
"35489",0,-8.36825,10.7729,-12.4318
"35490",0,-8.09017,11.0164,-12.4556
"35491",0,-8.41617,10.9508,-12.5277
"35492",0,-8.29103,11.3205,-12.3067
"35493",0,-8.26081,11.0861,-12.7148
"35494",0,-8.35923,10.7207,-12.6755
"35495",0,-8.3475,11.0089,-12.8582
"35496",0,-8.24244,10.9305,-12.5071
"35497",0,-8.42655,10.9316,-12.7251
"35498",0,-8.45468,10.9449,-12.5976
"35499",0,-8.03863,10.8653,-12.4878
"35500",0,-8.2961,10.9797,-12.7709
"35501",0,-8.30879,10.8292,-12.5225
"35502",0,-7.98987,11.1243,-12.4413
"35503",0,-8.27424,11.149,-12.5374
"35504",0,-8.29995,11.0912,-12.4775
"35505",0,-8.26932,10.7082,-12.764
"35506",0,-8.25576,11.233,-12.6507
"35507",0,-8.24928,10.9387,-12.5972
"35508",0,-8.32588,11.037,-12.5827
"35509",0,-8.22294,11.008,-12.5303
"35510",0,-8.09419,10.8735,-12.4937
"35511",0,-8.12808,11.2428,-12.5272
"35512",0,-8.43265,10.9739,-12.7233
"35513",0,-8.44164,11.3742,-12.9747
"35514",0,-8.04626,11.0314,-12.6169
"35515",0,-8.48718,11.3032,-12.5287
"35516",0,-8.34182,10.8533,-12.6062
"35517",0,-8.2192,11.0411,-12.6531
"35518",0,-8.22887,10.9445,-12.662
"35519",0,-8.26541,10.9288,-12.6613
"35520",0,-8.15877,10.8642,-12.6223
"35521",0,-8.30627,10.9013,-12.6609
"35522",0,-8.15841,10.895,-12.5971
"35523",0,-8.05577,11.1104,-12.6539
"35524",0,-8.20197,10.9232,-12.8197
"35525",0,-8.31051,10.8251,-12.842
"35526",0,-7.98089,11.1775,-12.6951
"35527",0,-8.37619,11.1296,-12.4672
"35528",0,-8.31138,10.8914,-12.5607
"35529",0,-8.13812,10.9885,-12.5579
"35530",0,-8.21091,11.4263,-12.3322
"35531",0,-8.43366,10.9985,-12.5949
"35532",0,-8.17657,10.7217,-12.4808
"35533",0,-8.22152,11.0181,-12.9196
"35534",0,-8.53005,10.9958,-12.8772
"35535",0,-8.20593,11.19,-12.5301
"35536",0,-8.35345,11.1177,-12.5288
"35537",0,-8.48595,10.962,-12.7424
"35538",0,-8.14705,10.985,-12.4015
"35539",0,-8.43154,11.0946,-12.5965
"35540",0,-8.09837,10.8333,-12.517
"35541",0,-8.36153,10.9374,-12.5548
"35542",0,-8.4844,10.9363,-12.2352
"35543",0,-8.32426,10.8967,-12.7283
"35544",0,-8.52066,11.2268,-12.3702
"35545",0,-8.14289,11.3322,-12.5218
"35546",0,-8.24997,11.1345,-12.2795
"35547",0,-8.0517,11.0656,-12.6427
"35548",0,-8.35969,11.0374,-12.5413
"35549",0,-8.37884,11.0691,-12.6109
"35550",0,-8.0873,11.0427,-12.5233
"35551",0,-8.17704,10.8851,-12.3875
"35552",0,-8.16923,10.7274,-12.7629
"35553",0,-7.99247,10.8922,-12.6828
"35554",0,-7.99916,10.7461,-12.8278
"35555",0,-8.30972,10.859,-12.344
"35556",0,-8.23935,11.2147,-12.7445
"35557",0,-8.26844,11.3386,-12.6205
"35558",0,-8.34027,11.1421,-12.3452
"35559",0,-8.08534,11.288,-12.6954
"35560",0,-8.06743,10.7653,-12.5201
"35561",0,-8.37999,11.046,-12.6124
"35562",0,-8.03624,10.9519,-12.3631
"35563",0,-8.47937,11.3815,-12.6602
"35564",0,-8.20145,10.959,-12.6741
"35565",0,-8.24164,10.9441,-12.637
"35566",0,-8.36836,11.0686,-12.7576
"35567",0,-8.52976,11.1844,-12.3363
"35568",0,-8.16372,11.1742,-12.6529
"35569",0,-8.48333,11.0956,-12.4518
"35570",0,-8.33221,10.9915,-12.6476
"35571",0,-8.1892,11.0636,-12.7125
"35572",0,-8.12954,10.8207,-12.4347
"35573",0,-8.49518,11.1593,-12.7488
"35574",0,-8.01275,11.0414,-12.54
"35575",0,-8.4009,10.9549,-12.689
"35576",0,-8.00289,11.063,-12.5461
"35577",0,-8.3412,11.1111,-12.6453
"35578",0,-8.13199,11.0708,-12.6388
"35579",0,-8.2219,11.0966,-12.6125
"35580",0,-8.0548,11.1882,-12.39
"35581",0,-8.23635,11.2703,-12.3345
"35582",0,-8.50886,11.0677,-12.2491
"35583",0,-8.19305,10.8277,-12.7216
"35584",0,-8.2733,11.1836,-12.578
"35585",0,-8.16222,11.0046,-12.68
"35586",0,-8.27076,11.0779,-12.8488
"35587",0,-8.08429,11.2331,-12.3848
"35588",0,-8.22805,11.1246,-12.3019
"35589",0,-8.32871,11.1251,-12.6448
"35590",0,-8.27082,11.0092,-12.7737
"35591",0,-8.19216,10.9984,-12.6836
"35592",0,-8.50778,11.0465,-12.6764
"35593",0,-8.29621,10.8743,-12.6649
"35594",0,-8.20491,11.0538,-12.9185
"35595",0,-8.29797,11.129,-12.6387
"35596",0,-8.28567,11.2896,-12.5516
"35597",0,-8.24532,11.0839,-12.7248
"35598",0,-8.3803,11.2163,-12.8048
"35599",0,-8.18857,10.8587,-12.6816
"35600",0,-8.11041,11.1262,-12.7999
"35601",0,-8.42032,11.1135,-12.6805
"35602",0,-8.38648,10.9924,-12.6744
"35603",0,-8.12243,11.1491,-12.5458
"35604",0,-8.00012,10.81,-12.4849
"35605",0,-8.24368,10.9992,-12.8282
"35606",0,-8.28965,11.0446,-12.7872
"35607",0,-8.48919,11.0734,-12.4788
"35608",0,-8.26317,10.5253,-12.4215
"35609",0,-8.09475,11.1535,-13.0071
"35610",0,-8.19941,10.9753,-12.6246
"35611",0,-8.23927,11.3616,-12.6496
"35612",0,-8.30816,11.0248,-12.5598
"35613",0,-8.2613,10.8703,-12.5359
"35614",0,-8.35123,10.8666,-12.5668
"35615",0,-8.12402,10.9207,-12.6359
"35616",0,-8.33134,11.1018,-12.5614
"35617",0,-8.30025,11.3855,-12.6544
"35618",0,-8.39849,10.9046,-12.5198
"35619",0,-8.28749,10.9473,-12.6435
"35620",0,-8.34074,10.97,-12.6121
"35621",0,-8.26547,11.1662,-12.577
"35622",0,-8.1545,10.9695,-12.7544
"35623",0,-8.21,10.9774,-12.7637
"35624",0,-8.31548,11.0462,-12.9079
"35625",0,-8.08859,11.3192,-12.5839
"35626",0,-8.13541,11.3371,-12.7906
"35627",0,-7.98392,11.0316,-12.5211
"35628",0,-8.23842,11.2118,-12.4302
"35629",0,-8.31867,10.9638,-12.5237
"35630",0,-8.15972,10.6912,-12.8083
"35631",0,-8.46944,11.0286,-12.6532
"35632",0,-8.2066,11.156,-12.7008
"35633",0,-8.26436,11.0435,-12.5401
"35634",0,-8.19054,11.0675,-12.6759
"35635",0,-8.29326,11.0143,-12.5978
"35636",0,-8.12425,11.1959,-12.7171
"35637",0,-8.49998,10.8211,-12.8471
"35638",0,-8.29353,11.0932,-12.6344
"35639",0,-8.28124,10.9364,-12.6959
"35640",0,-8.17899,10.6606,-12.6426
"35641",0,-8.24494,10.9585,-12.5518
"35642",0,-8.22088,11.433,-12.6821
"35643",0,-8.25108,10.9354,-12.489
"35644",0,-8.43925,10.9132,-12.4891
"35645",0,-8.16001,10.9478,-12.6983
"35646",0,-8.43903,11.1421,-12.6795
"35647",0,-8.31366,11.2014,-12.487
"35648",0,-8.1153,10.8653,-12.8211
"35649",0,-8.0967,11.0215,-12.6543
"35650",0,-8.20052,11.2944,-12.6433
"35651",0,-8.41162,10.9567,-12.6901
"35652",0,-8.25398,11.0181,-12.4393
"35653",0,-8.20719,11.0237,-12.8671
"35654",0,-8.20649,10.9914,-12.8114
"35655",0,-8.21147,11.1978,-12.5314
"35656",0,-8.28113,10.8981,-12.8677
"35657",0,-8.1753,11.2751,-12.6838
"35658",0,-8.28283,11.2067,-12.8618
"35659",0,-8.47268,11.0251,-12.2145
"35660",0,-8.3707,11.0063,-12.5427
"35661",0,-8.14299,11.3003,-12.5496
"35662",0,-8.29948,11.081,-12.7122
"35663",0,-8.16739,10.8663,-12.5652
"35664",0,-8.36386,11.2152,-12.5998
"35665",0,-8.22136,11.085,-12.6408
"35666",0,-8.31647,10.8908,-12.6656
"35667",0,-8.38334,11.2871,-12.5425
"35668",0,-8.17266,10.6783,-12.8574
"35669",0,-8.25025,11.046,-12.8077
"35670",0,-8.47288,10.971,-12.623
"35671",0,-8.24696,11.0261,-12.8083
"35672",0,-8.463,10.7673,-12.5847
"35673",0,-8.33149,11.0171,-12.6161
"35674",0,-8.53151,10.9117,-12.9209
"35675",0,-8.31565,10.9781,-12.5506
"35676",0,-8.24402,10.9634,-12.7625
"35677",0,-8.39857,11.0902,-12.5062
"35678",0,-8.15368,10.9383,-12.7166
"35679",0,-7.94159,10.9425,-12.4993
"35680",0,-8.22105,10.8816,-12.8206
"35681",0,-8.22406,10.9042,-12.7419
"35682",0,-8.5043,11.0572,-12.6631
"35683",0,-8.118,11.107,-12.3243
"35684",0,-8.50533,10.9388,-12.8899
"35685",0,-8.40012,11.2607,-12.2632
"35686",0,-8.09913,11.059,-12.6839
"35687",0,-8.41552,11.068,-12.6468
"35688",0,-8.15563,11.103,-12.6355
"35689",0,-7.87366,11.2357,-12.762
"35690",0,-8.33811,11.2073,-12.4417
"35691",0,-8.4479,11.182,-12.378
"35692",0,-8.31205,11.0148,-12.6627
"35693",0,-8.09645,10.8446,-12.6543
"35694",0,-8.13239,10.999,-12.7538
"35695",0,-8.21227,11.3828,-12.551
"35696",0,-8.19897,11.0371,-12.4993
"35697",0,-8.55828,11.016,-12.6171
"35698",0,-8.08386,10.969,-12.9093
"35699",0,-8.14455,10.9562,-12.3279
"35700",0,-8.25921,11.0622,-12.4283
"35701",0,-8.28988,10.7509,-12.7
"35702",0,-8.22474,10.8135,-12.607
"35703",0,-8.28021,11.0048,-12.6947
"35704",0,-8.42427,10.9476,-12.4829
"35705",0,-8.32584,11.062,-12.487
"35706",0,-8.43648,10.943,-12.8126
"35707",0,-8.29915,10.998,-12.6444
"35708",0,-8.407,10.7297,-12.6731
"35709",0,-8.40711,11.1471,-12.6555
"35710",0,-8.20886,11.3797,-12.5933
"35711",0,-8.30304,10.8832,-12.6289
"35712",0,-8.35394,10.9519,-12.6951
"35713",0,-8.40543,11.2693,-12.7168
"35714",0,-8.17163,11.2807,-12.1143
"35715",0,-8.23491,11.0283,-12.4714
"35716",0,-8.22074,10.9505,-12.6304
"35717",0,-8.47474,11.0895,-12.86
"35718",0,-8.10738,11.1624,-12.5961
"35719",0,-8.34786,11.2059,-12.5684
"35720",0,-8.36515,11.0047,-12.7091
"35721",0,-8.10721,11.2815,-12.606
"35722",0,-8.18742,11.0155,-12.7693
"35723",0,-8.27901,11.0204,-12.6094
"35724",0,-8.11669,11.0822,-12.5425
"35725",0,-8.4075,11.0725,-12.4017
"35726",0,-8.32148,10.8548,-12.4915
"35727",0,-8.23748,11.3058,-12.6149
"35728",0,-8.09507,10.9519,-12.5103
"35729",0,-8.21891,11.1133,-12.5475
"35730",0,-8.31451,10.8662,-12.8396
"35731",0,-8.59137,11.0851,-12.381
"35732",0,-8.29996,11.1742,-12.7315
"35733",0,-8.21855,10.8648,-12.4823
"35734",0,-8.3238,11.1311,-12.486
"35735",0,-8.27979,11.1734,-12.6823
"35736",0,-8.4029,10.8362,-12.7057
"35737",0,-8.42197,11.0863,-12.6093
"35738",0,-8.28659,11.1998,-12.5493
"35739",0,-8.74661,11.0241,-12.7129
"35740",0,-8.11256,11.1858,-12.5985
"35741",0,-8.15113,10.8585,-12.3885
"35742",0,-8.14051,10.7973,-12.6932
"35743",0,-8.24686,10.9771,-12.5694
"35744",0,-8.23042,11.09,-12.5403
"35745",0,-8.50869,10.714,-12.7126
"35746",0,-8.35918,10.7897,-12.6438
"35747",0,-8.34921,11.1023,-12.7741
"35748",0,-8.1735,11.2239,-12.6461
"35749",0,-8.11,11.598,-12.3659
"35750",0,-8.3868,10.8619,-12.5414
"35751",0,-8.32084,10.8724,-12.9044
"35752",0,-8.31847,11.0921,-12.5049
"35753",0,-8.19515,10.8491,-12.8295
"35754",0,-8.4575,11.0813,-12.7092
"35755",0,-8.16931,10.8716,-12.6064
"35756",0,-8.40782,11.0499,-12.6214
"35757",0,-8.52389,11.1816,-12.6732
"35758",0,-8.40254,10.7168,-12.5134
"35759",0,-8.38906,11.074,-12.4493
"35760",0,-8.51217,10.7951,-12.7786
"35761",0,-8.0917,10.9385,-12.7815
"35762",0,-8.50218,11.1258,-12.603
"35763",0,-8.16752,10.9333,-12.7047
"35764",0,-8.32796,11.1123,-12.3791
"35765",0,-8.32269,10.836,-12.407
"35766",0,-8.13188,11.0051,-12.6162
"35767",0,-8.45202,10.8561,-12.7004
"35768",0,-8.21855,10.9783,-12.6858
"35769",0,-8.5092,11.0312,-12.5629
"35770",0,-8.35792,11.0997,-12.7553
"35771",0,-8.29304,10.9884,-12.6883
"35772",0,-8.41842,11.4114,-12.6263
"35773",0,-8.13493,11.2194,-12.4127
"35774",0,-8.26134,11.0649,-12.6153
"35775",0,-8.41696,11.0903,-12.3301
"35776",0,-8.12764,10.8973,-12.7234
"35777",0,-8.30567,11.0811,-13.1091
"35778",0,-8.41155,11.0174,-12.7412
"35779",0,-8.28426,10.8909,-12.8266
"35780",0,-8.26362,10.9107,-12.4006
"35781",0,-8.07064,11.1531,-12.6253
"35782",0,-8.16982,11.072,-12.7166
"35783",0,-8.22808,11.146,-12.5391
"35784",0,-8.38027,11.0846,-12.6345
"35785",0,-8.34519,10.8658,-12.6799
"35786",0,-8.30847,11.1168,-12.8429
"35787",0,-8.43316,11.1895,-12.5885
"35788",0,-8.31335,11.2752,-12.3422
"35789",0,-8.19643,10.9016,-12.4606
"35790",0,-8.07593,11.3872,-12.6615
"35791",0,-8.16462,10.9865,-12.7033
"35792",0,-8.40254,11.237,-12.5931
"35793",0,-8.24153,11.0411,-12.6422
"35794",0,-8.15511,11.0334,-12.7473
"35795",0,-8.3032,11.1274,-12.4896
"35796",0,-8.32755,10.934,-12.6064
"35797",0,-7.93268,11.1774,-12.7906
"35798",0,-8.17369,11.0149,-12.5633
"35799",0,-8.19735,11.0249,-12.5384
"35800",0,-8.26036,10.8419,-12.6242
"35801",0,-8.24779,11.2518,-12.762
"35802",0,-8.36886,11.2544,-12.5417
"35803",0,-8.29313,11.1439,-12.2932
"35804",0,-8.25623,11.1647,-12.3934
"35805",0,-8.33048,11.0562,-12.5608
"35806",0,-8.27963,11.226,-12.5865
"35807",0,-8.37936,10.9085,-12.4978
"35808",0,-8.16921,11.1169,-12.5234
"35809",0,-8.14713,10.9537,-12.7497
"35810",0,-8.07125,11.0356,-12.3205
"35811",0,-8.06611,11.0076,-12.7362
"35812",0,-7.84199,11.1062,-12.6248
"35813",0,-8.13357,11.2196,-12.6961
"35814",0,-8.28148,11.1479,-12.4138
"35815",0,-8.15686,10.9578,-12.5347
"35816",0,-8.35313,11.276,-12.6323
"35817",0,-8.36626,11.1372,-12.4998
"35818",0,-8.31113,11.1,-12.4294
"35819",0,-8.12577,10.8181,-12.7928
"35820",0,-8.39066,11.201,-12.9438
"35821",0,-8.37402,10.8742,-12.587
"35822",0,-8.26844,11.1204,-12.5291
"35823",0,-8.34645,10.9873,-12.7473
"35824",0,-7.90575,11.0463,-12.6294
"35825",0,-8.40805,10.8718,-12.8259
"35826",0,-8.40018,11.245,-12.6418
"35827",0,-8.31199,10.5868,-12.5521
"35828",0,-8.14511,11.2688,-12.6253
"35829",0,-8.35365,10.9476,-12.4311
