"","TrueCoef","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf","MCMC.mode"
"beta[81]",0,0,0,0,-5.13849875e-06,0.00203012625217718,NA,6.90851486457413e-06,0.3,86353,-5.37105593440004e-05,1.07957979156994,0
"beta[82]",0,0,0,0,9.3815655e-06,0.00183797984195875,NA,6.49824004966647e-06,0.4,80000,-2.78740783850063e-05,1.01328493563047,0
"beta[83]",0,0,0,0,-2.034247125e-05,0.00216451947399861,NA,7.65273199037213e-06,0.4,80000,-5.9500936305379e-05,1.02690017863047,0
"beta[84]",0,0,0,0,-7.841334875e-06,0.00165189479157126,NA,5.7230375733256e-06,0.3,83313,-7.76809278863656e-05,1.00236372630761,0
"beta[85]",0,0,0,0,-4.221892875e-05,0.00308982453039306,NA,1.10665226373514e-05,0.4,77955,-0.000256726454435404,1.04397231366139,0
"beta[86]",0,0,0,0,0.00024131588625,0.00760125824921138,NA,2.80023491122992e-05,0.4,73686,0.00343352904770051,1.02014188228116,0
"beta[87]",0,0,0,0,-0.000154505549925,0.00637502572962371,NA,2.30335305103581e-05,0.4,76602,-0.000580311312387486,1.00777736171056,0
"beta[88]",0,0,0,0,-6.00972499999997e-07,0.00140556584594191,NA,5.21996037575122e-06,0.4,72505,-3.96961251636523e-05,1.04498268732856,0
"beta[89]",0,0,0,0,2.3838179375e-05,0.00186056168268115,NA,6.57807891319861e-06,0.4,80000,-0.000140459134703365,1.03718426813651,0
"beta[90]",0,0,0,0,-0.00016858689875,0.00636261997573078,NA,2.31213508826785e-05,0.4,75726,-0.000694351166715134,1.00790175797934,0
"beta[91]",0,0,0,0,3.15436135e-05,0.00262997763185185,NA,9.29837508925707e-06,0.4,80000,-0.000152055588157271,1.01825402936717,0
"beta[92]",0,0,0,0,-2.2544620875e-05,0.00195003222579851,NA,6.89440505197088e-06,0.4,80000,-0.000120045974840126,1.03077535255697,0
"beta[93]",0,0,0,0,-2.20960575e-05,0.00231386952228449,NA,8.18076414994094e-06,0.4,80000,-9.97324163975732e-05,1.01615284975715,0
"beta[94]",0,0,0,0,-2.0832399625e-05,0.00238828907646269,NA,8.44387700700297e-06,0.4,80000,-0.00010472856786993,1.02048456107716,0
"beta[95]",0,0,0,0,3.199212375e-05,0.00251890147098916,NA,9.03106287989979e-06,0.4,77794,-0.000171849938291191,1.04790792239606,0
"beta[96]",0,0,0,0,8.806895e-06,0.001287080829356,NA,4.5505179118638e-06,0.4,80000,-6.94579295097962e-05,1.01345525485432,0
"beta[97]",0,0,0,0,-1.5445920375e-05,0.00183401112566317,NA,6.37180407876846e-06,0.3,82847,-7.23372524568562e-05,1.06934833658884,0
"beta[98]",0,0,0,0,5.3581345e-06,0.00129128252982254,NA,5.62065671617028e-06,0.4,52780,-2.8923397147589e-05,1.07603781112771,0
"beta[99]",0,0,0,0,-1.5599125e-06,0.0014388369740781,NA,5.08705690696286e-06,0.4,80000,-1.1295591966784e-05,1.05251677484268,0
"beta[100]",0,0,0,0,-1.5240885375e-06,0.00103440178478612,NA,3.65716258246923e-06,0.4,80000,-3.37997401505572e-05,1.03863832479635,0
"beta[101]",0,0,0,0,0.00013429754625,0.00565856439868769,NA,2.03453075582527e-05,0.4,77354,-0.00056478238564044,1.05525057841899,0
"beta[102]",0,0,0,0,3.46104e-06,0.00176010133053968,NA,6.2228979320003e-06,0.4,80000,-2.17674347337979e-05,1.08096276147573,0
"beta[103]",0,0,0,0,-1.98608113625e-05,0.00200554631861122,NA,7.09067700936965e-06,0.4,80000,-0.000141787012370619,1.0096315680914,0
"beta[104]",0,0,0,0,0.000236777032,0.00739375751813391,NA,2.61408803976071e-05,0.4,80000,-0.00109114534623106,1.00627364310849,0
"beta[105]",0,0,0,0,-0.000136444865,0.00557576162623333,NA,2.01594406226264e-05,0.4,76498,-0.000628070861192631,1.02594445951407,0
"beta[106]",0,0,0,0,2.63115725e-06,0.0016372458483248,NA,5.78853820909953e-06,0.4,80000,-1.15166907456062e-05,1.22896641962711,0
"beta[107]",0,0,0,0,0.00012400373625,0.00548389531621731,NA,1.93884978270753e-05,0.4,80000,-0.000504802743652293,1.02175696137386,0
"beta[108]",0,0,0,0,-0.00017858377225,0.00692068579077154,NA,2.52231744573717e-05,0.4,75283,-0.00064381382203601,1.00413762777906,0
"beta[109]",0,0,0,0,4.655543375e-06,0.00127153527300738,NA,4.49555607030693e-06,0.4,80000,-2.40199050003524e-05,1.05909340662824,0
"beta[110]",0,0,0,0,0.000273189207625,0.00799967148861545,NA,2.97322734555301e-05,0.4,72392,-0.00121636413242914,1.00351348952858,0
"beta[111]",0,0,0,0,9.49302625e-07,0.000945760867623622,NA,3.34376961438698e-06,0.4,80000,-5.58163132630431e-05,1.03309364910144,0
"beta[112]",0,0,0,0,-0.00030572286375,0.00871103374181278,NA,3.38949397906644e-05,0.4,66050,0.0124861662713029,1.00457007050093,0
"beta[113]",0,0,0,0,-9.2052090625e-05,0.00422996270418639,NA,1.50826999272361e-05,0.4,78653,-0.0005616564021932,1.02898719051406,0
"beta[114]",0,0,0,0,4.60776697075e-05,0.0034582194351359,NA,1.21438469856671e-05,0.4,81095,-0.000243560301946322,1.01997257167367,0
