"","TrueCoef","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf","MCMC.mode"
"beta[46]",0,0,0,0,0.0001434293393875,0.0104068091171364,NA,4.46447259621751e-05,0.4,54337,-0.000263138238860718,1.14398722754969,0
"beta[47]",0,0,0,1.72655,0.148816876147125,0.503700714570677,NA,0.00262916583069192,0.5,36704,0.373352449845118,1.55152315137971,0
"beta[48]",0,-0.350045,0,0.76637,0.27593010227075,1.26067728796926,NA,0.00564394560984728,0.4,49893,0.247939508425314,1.42074298617046,0
"beta[49]",0,0,0,0,-0.0003776675255,0.0197126315404258,NA,0.000109118596037932,0.6,32636,0.0542973926739747,1.04314804860226,0
"beta[50]",0,0,0,0,0.001454661359625,0.0337735316222276,NA,0.000164360289474468,0.5,42224,0.0438392471469003,1.1434883111317,0
"beta[51]",0,0,0,0,-0.00054849240025,0.0245627946680604,NA,0.000111292394003836,0.5,48711,0.11634647716205,1.2170729926139,0
"beta[52]",0,0,0,0,0.00338130879775,0.0950968695856508,NA,0.000467415521961175,0.5,41393,0.235516664431962,1.28335735873602,0
"beta[53]",0,0,0,0,0.00079460786975,0.0236076987197339,NA,9.37437250608513e-05,0.4,63420,0.000248550546829362,1.0027984914246,0
"beta[54]",0,0,0,0,-0.008442845332125,0.104484527236674,NA,0.000513736403163894,0.5,41364,0.0835375069215142,1.03881580288137,0
"beta[55]",0,0,0,0,0.027244942768125,0.170681613519376,NA,0.00143644695706649,0.8,14119,0.0544157912609877,1.00543494397652,0
"beta[56]",0,0,0,0,9.75844431249999e-05,0.0212657332432054,NA,9.58913514208399e-05,0.5,49182,0.0532747161668585,1.19747810663555,0
"beta[57]",0,0,0,0,0.023457033782625,0.23014883079596,NA,0.00114665010556478,0.5,40286,0.421781761688243,1.29672576346898,0
"beta[58]",0,0,0,0,-0.0001247311695,0.0184976764340423,NA,8.3492888959254e-05,0.5,49083,-0.00017130529790028,1.11268772311776,0
"beta[59]",0,0,0,0,2.29498937499999e-05,0.00860472534475141,NA,3.34429333488647e-05,0.4,66201,-0.000130818583156063,1.11988011479392,0
"beta[60]",0,0,0,0,-0.001239349555225,0.0422052988397618,NA,0.000179523315228976,0.4,55270,0.181527499804489,1.28055013310567,0
"beta[61]",0,0,0,0,0.005381495175,0.0702482337651531,NA,0.000499003321063879,0.7,19818,0.00589246507994403,1.01062995597421,0
"beta[62]",0,0,0,0,0.0004903153465,0.0250088311206353,NA,0.000117645521767327,0.5,45189,0.0356625340123454,1.10749557698532,0
"beta[63]",0,0,0,0,-0.00096253793,0.0400164349705341,NA,0.000171539528020511,0.4,54419,0.204215237786846,1.26765635679007,0
"beta[64]",0,0,0,0,-0.00169081659225,0.0699473452216704,NA,0.000366788927334175,0.5,36367,0.180708606984091,1.27207815450398,0
"beta[65]",0,0,0,0,0.0247615201775,0.260089878494589,NA,0.00121752806824157,0.5,45634,0.240082950538793,1.31155093498228,0
"beta[66]",0,0,0,0,-3.8937703375e-05,0.0191126094266215,NA,8.13909799098194e-05,0.4,55143,0.0175667174125435,1.13710990237602,0
"beta[67]",0,0,0,0,-0.0001333559535,0.0132469217420994,NA,5.72517055924136e-05,0.4,53537,-9.41304337109847e-05,1.12646142622432,0
"beta[68]",0,0,0,0,0.0003904790975,0.0201874988644627,NA,8.6340250806714e-05,0.4,54669,0.0087784237270215,1.04027208474714,0
"beta[69]",0,0,0,0,5.0992691375e-05,0.0175509186416072,NA,7.26373419022458e-05,0.4,58382,-3.39028067490823e-05,1.1063162807483,0
"beta[70]",0,0,0,0,2.562939555e-05,0.00938562957481795,NA,3.62866608986157e-05,0.4,66901,-2.47784711561538e-05,1.11495325354655,0
"beta[71]",0,0,0,0,0.0001862345655,0.0133823241477415,NA,5.78855881687662e-05,0.4,53447,-0.000343034473856819,1.05822073781202,0
"beta[72]",0,0,0,0,9.51729500000001e-05,0.0172065806551398,NA,6.64705988725384e-05,0.4,67009,-0.000128208907991285,1.03462155815896,0
"beta[73]",0,0,0,0,8.47751237500001e-05,0.0150857260106594,NA,7.57214965891015e-05,0.5,39691,0.000829274129580219,1.08019167674095,0
"beta[74]",0,0,0,0,-3.60807358750001e-05,0.0147878942388761,NA,5.89892895760548e-05,0.4,62844,-0.000121133559569129,1.19709831231414,0
"beta[75]",0,0,0,0,-0.00010921652875,0.0285650279512623,NA,0.00013386404414284,0.5,45535,0.0996244681945893,1.11860787469081,0
"beta[76]",0,0,0,0,-0.001726541712875,0.0407327903738549,NA,0.000201057243064247,0.5,41044,-0.000432666044809429,1.00056876035898,0
"beta[77]",0,0,0,0,-0.000830169568775,0.026407556439106,NA,0.00011454535012762,0.4,53150,0.0034347498340923,1.1241588314388,0
"beta[78]",0,0,0,0,-7.61795065e-05,0.0100063354602651,NA,4.06569742872376e-05,0.4,60573,-5.7595343627635e-05,1.11505686411709,0
"beta[79]",0,0,0,0,0.002999469183875,0.0555787890646468,NA,0.000352466841013625,0.6,24865,0.0203166741172565,1.01983736076672,0
"beta[80]",0,0,0,0,0.000861858075000001,0.0651420706395018,NA,0.000286567737381653,0.4,51674,0.108739430239969,1.10884466969583,0
"beta[81]",0,0,0,0,-9.7949263500001e-06,0.0200967314476484,NA,8.2033042814309e-05,0.4,60017,-0.00028587005775645,1.0974773485541,0
"beta[82]",0,0,0,0,-0.001480470178375,0.0473244272606315,NA,0.000207047687348201,0.4,52243,0.209142919357078,1.27930586456599,0
"beta[83]",0,0,0,0,0.0011536043646875,0.029641802822856,NA,0.000130269377085246,0.4,51776,0.0111421448836432,1.19994230700689,0
"beta[84]",0,0,0,0,-0.003953634903125,0.0759136032014302,NA,0.000381067340865631,0.5,39686,0.300083233303026,1.20538544722519,0
"beta[85]",0,0,0,0,-3.67888038749998e-05,0.027632179366236,NA,0.000134195184038966,0.5,42399,0.124963956519735,1.13214938980985,0
"beta[86]",0,0,0,0,-0.014317931036625,0.11406639876107,NA,0.000499137947917909,0.4,52224,0.0027240839933544,1.00371758196733,0
"beta[87]",0,-3.47737,0,0.298979,-0.321134706178,1.40267249038422,NA,0.0070457062976624,0.5,39634,0.248794861987533,1.43546520589221,0
"beta[88]",0,0,0,0,-0.0008316959636,0.0312593237354692,NA,0.000137536186464428,0.4,51657,0.151943479206071,1.22749908024039,0
"beta[89]",0,0,0,0,0.00079188925875,0.0205139430978937,NA,8.0138182650696e-05,0.4,65527,-0.00150381442793028,1.00691986837716,0
"beta[90]",0,0,0,0,-0.000153541566375,0.0190415577042132,NA,7.55304017148082e-05,0.4,63557,-0.00170629169999218,1.19483646513144,0
"beta[91]",0,0,0,0,-0.00026268748125,0.0194372296474834,NA,7.24211579811042e-05,0.4,72034,-0.000121439892408089,1.13285718395327,0
"beta[92]",0,0,0,0,0.000332853570125,0.0231675728252864,NA,9.65219416900552e-05,0.4,57611,-0.000139682111605217,1.16624145054095,0
"beta[93]",0,0,0,0,-3.31681525e-05,0.00996742849750969,NA,3.81644742999943e-05,0.4,68210,-5.73541934389281e-05,1.07945581581971,0
"beta[94]",0,0,0,0,7.35929993750001e-05,0.0131126858438159,NA,5.4285779711987e-05,0.4,58346,-0.00011991185049107,1.12100390140539,0
"beta[95]",0,0,0,0,-5.58247362500001e-05,0.0191501997749362,NA,8.80801459453705e-05,0.5,47271,-5.45143786645818e-05,1.11751766326693,0
"beta[96]",0,0,0,0,0.0001783868305375,0.0142724197244057,NA,6.29433512043445e-05,0.4,51416,0.0244822253912565,1.209225780523,0
"beta[97]",0,0,0,0,0.001306940626,0.0561142191421602,NA,0.000275375298048751,0.5,41524,0.277148431027664,1.13844867063771,0
"beta[98]",0,0,0,0,-0.000120309368625,0.0238472440160344,NA,0.0001156355264088,0.5,42530,0.087970167604698,1.06419671421578,0
"beta[99]",0,0,0,0,-0.00060006607425,0.0249375954973472,NA,0.00010779963618815,0.4,53515,-0.000511605719278828,1.0863280453444,0
"beta[100]",0,0,0,0,-0.001195987446825,0.0379561038374582,NA,0.00021263108912972,0.6,31865,0.00711301688197931,1.03885703383723,0
"beta[101]",0,0,0,0,-0.00013597854875,0.0160381403122071,NA,6.15112691255899e-05,0.4,67983,-0.000105949094030727,1.04542587421889,0
